Account;Account name;Campaign#Original;Campaign;Labels;Campaign Type;Networks;Budget;Budget type;EU political ads;Standard conversion goals;Customer acquisition;Languages;Bid Strategy Type;Bid Strategy Name;Enhanced CPC;Desktop Bid Modifier;Mobile Bid Modifier;Tablet Bid Modifier;TV Screen Bid Modifier;Start Date;End Date;Broad match keywords;Ad Schedule;Ad rotation;Content exclusions;Targeting method;Exclusion method;Audience targeting;Flexible Reach;AI Max;Text customization;Final URL expansion;Ad Group#Original;Ad Group;Max CPC;Max CPM;Target CPA;Max CPV;Target CPV;Percent CPC;Target CPM;Target ROAS;Target CPC;Display Network Custom Bid Type;Optimized targeting;Strict age and gender targeting;Search term matching;Ad Group Type;Channels;Audience name;Age demographic;Gender demographic;Income demographic;Parental status demographic;Remarketing audience segments;Interest categories;Life events;Custom audience segments;Detailed demographics;Remarketing audience exclusions;Tracking template;Final URL suffix;Custom parameters;ID#Original;ID;Location#Original;Location;Location type;Reach;Location groups#Original;Location groups;Radius#Original;Radius;Unit#Original;Unit;Bid Modifier;Criterion Type;Keyword#Original;Keyword;Criterion Type#Original;First page bid;Top of page bid;First position bid;Quality score;Landing page experience;Expected CTR;Ad relevance;Final URL;Final mobile URL;Ad type;Headline 1#Original;Headline 1;Headline 1 position;Headline 2#Original;Headline 2;Headline 2 position;Headline 3#Original;Headline 3;Headline 3 position;Headline 4;Headline 4 position;Headline 5;Headline 5 position;Headline 6;Headline 6 position;Headline 7;Headline 7 position;Headline 8;Headline 8 position;Headline 9;Headline 9 position;Headline 10;Headline 10 position;Headline 11;Headline 11 position;Headline 12;Headline 12 position;Headline 13;Headline 13 position;Headline 14;Headline 14 position;Headline 15;Headline 15 position;Description 1#Original;Description 1;Description 1 position;Description 2#Original;Description 2;Description 2 position;Description 3;Description 3 position;Description 4;Description 4 position;Path 1;Path 2;IP address#Original;IP address;Shared set name#Original;Shared set name;Shared set type;Keyword count;Link Text#Original;Link Text;Description Line 1#Original;Description Line 1;Description Line 2#Original;Description Line 2;Upgraded extension;Source;Link source;Final URL#Original;Header#Original;Header;Snippet Values#Original;Snippet Values;Callout text#Original;Callout text;Phone Number#Original;Phone Number;Country of Phone#Original;Country of Phone;Conversion Action;Campaign Status;Ad Group Status;Status;Approval Status;Ad strength;Comment
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37.19.211.*;37.19.211.*;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91.177.187.*;91.177.187.*;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94.109.124.*;94.109.124.*;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;212.88.238.*;212.88.238.*;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;213.214.35.234;213.214.35.234;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2a09:bac2:4bf:1478:0:0:20a:14;2a09:bac2:4bf:1478:0:0:20a:14;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94.109.25.*;94.109.25.*;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2a02:1810:50c:f000:25c4:516:9901:108b;2a02:1810:50c:f000:25c4:516:9901:108b;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94.109.208.*;94.109.208.*;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;178.174.106.28;178.174.106.28;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2a02:1810:4f13:6500:f0c2:1169:a6d7:1d85;2a02:1810:4f13:6500:f0c2:1169:a6d7:1d85;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81.244.254.8;81.244.254.8;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;104.28.128.*;104.28.128.*;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2a02:1810:3d0d:bf00:5929:2235:9b09:ac04;2a02:1810:3d0d:bf00:5929:2235:9b09:ac04;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94.109.241.*;94.109.241.*;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;87.67.127.*;87.67.127.*;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;165.85.204.*;165.85.204.*;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;104.28.0.*;104.28.0.*;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81.83.223.201;81.83.223.201;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2a02:a020:5c6:4545:7c36:e99a:fb8a:9dc2;2a02:a020:5c6:4545:7c36:e99a:fb8a:9dc2;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;154.47.27.*;154.47.27.*;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2a02:1808:12d:c79b:0:0:36bf:deb6;2a02:1808:12d:c79b:0:0:36bf:deb6;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;146.70.176.*;146.70.176.*;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;109.140.14.138;109.140.14.138;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82.146.115.21;82.146.115.21;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Dakdekker/DakPro NL uitsluitingen;Dakdekker/DakPro NL uitsluitingen;Shared negative keyword list;3973;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];Advertiser;Advertiser;;Services;Services;"Daklekkages
Dakreparaties
Renovaties
Dakgoten
Dakbedekkingen
Dakisolatie
Dakinspecties
Dakonderhoud
Gevelbekleding
Daktimmerwerken";"Daklekkages
Dakreparaties
Renovaties
Dakgoten
Dakbedekkingen
Dakisolatie
Dakinspecties
Dakonderhoud
Gevelbekleding
Daktimmerwerken";;;;;;;;Paused;;Enabled;Approved;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;[];[];;[];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];Advertiser;Advertiser;;;;;;Bel direct met spoed;Bel direct met spoed;;;;;;Paused;;Enabled;Approved;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;[];[];;[];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];Advertiser;Advertiser;;;;;;Vrijblijvende offertes;Vrijblijvende offertes;;;;;;Paused;;Enabled;Approved;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;[];[];;[];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];Advertiser;Advertiser;;;;;;24 op 24 bereikbaar;24 op 24 bereikbaar;;;;;;Paused;;Enabled;Approved;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;[];[];;[];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];Advertiser;Advertiser;;;;;;[AantalJaren] Jaar Garantie;[AantalJaren] Jaar Garantie;;;;;;Paused;;Enabled;Approved;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;[];[];;[];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];Advertiser;Advertiser;;;;;;Expert in dakwerken;Expert in dakwerken;;;;;;Paused;;Enabled;Approved;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;[];[];;[];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];Advertiser;Advertiser;;;;;;[ReviewHeadline];[ReviewHeadline];;;;;;Paused;;Enabled;Approved;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;[];[];;[];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];Advertiser;Advertiser;;;;;;Dakproblemen opgelost;Dakproblemen opgelost;;;;;;Paused;;Enabled;Approved;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;[];[];;[];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];Advertiser;Advertiser;;;;;;7/7 depannage service;7/7 depannage service;;;;;;Paused;;Enabled;Approved;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;[];[];;[];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];Advertiser;Advertiser;;;;;;Kwaliteit gegarandeerd;Kwaliteit gegarandeerd;;;;;;Paused;;Enabled;Approved;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Dakwerken + Plaats;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];Advertiser;Advertiser;;;;;;;;[Nummer];[Nummer];BE;BE;Use account settings;Paused;;Enabled;Approved;;
801-957-6699;Voorbeeldaccount Stan;BE Dak Eigen Merk Diensten + Plaats;BE Dak Eigen Merk Diensten + Plaats;"Dakdekker;Reguliere campagnes;Uitbreiding 31-10-25";Search;Google search;200.00;Daily;Doesn't have EU political ads;Account-level;Bid equally;All;Manual CPC;;Disabled;0;0;0;;10-6-2026;[];Off;"(Monday[08:00-19:00]);(Tuesday[08:00-19:00]);(Wednesday[08:00-19:00]);(Thursday[08:00-19:00]);(Friday[08:00-19:00]);(Saturday[09:00-13:00])";Rotate indefinitely;[];Location of presence;Location of presence;Audience segments;[];Disabled;Disabled;Disabled;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Diensten + Plaats;;;;;;;;;All;;;;;;;;;;;;Optimize;;;;Audience segments;"Audience segments;Genders;Ages;Parental status;Household incomes";;;;Dakrenovatie [Plaats];Dakrenovatie [Plaats];3.77;0.01;;;0.01;;0.01;;;None;Disabled;Disabled;Enabled;Standard;[];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;Enabled;;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Diensten + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Dakrenovatie [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Exact;dakrenovatie [Plaats];dakrenovatie [Plaats];Exact;8.76;;;; -; -; -;[url]/dakrenovatie/?kw=[Plaats]&tel=[Nummer];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;Enabled;Enabled;Disapproved;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Diensten + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Dakrenovatie [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Phrase;dakrenovatie [Plaats];dakrenovatie [Plaats];Phrase;8.76;;;; -; -; -;[url]/dakrenovatie/?kw=[Plaats]&tel=[Nummer];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;Enabled;Enabled;Disapproved;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Diensten + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Dakrenovatie [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Phrase;dak renoveren [Plaats];dak renoveren [Plaats];Phrase;6.98;;;; -; -; -;[url]/dakrenovatie/?kw=[Plaats]&tel=[Nummer];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;Enabled;Enabled;Disapproved;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Diensten + Plaats;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Dakrenovatie [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[url]/dakrenovatie/?kw=[Plaats]&tel=[Nummer];;Responsive search ad;Dakrenovatie [Plaats];Dakrenovatie [Plaats]; -;[Klantnaam] Dakwerken;[Klantnaam] Dakwerken; -;Uw Dak Klaar Voor De Toekomst;Uw Dak Klaar Voor De Toekomst; -;Dak Laten Vernieuwen; -;Dak Laten Vervangen; -;Dakbedekking Vervangen; -;Nieuw Dak Met Vaste Afspraken; -;Plat Dak Laten Renoveren; -;Hellend Dak Renoveren; -;Volledig Nieuw Dak; -;[AantalJaren] Jaar Garantie; -;[ReviewHeadline]; -;Eén Bedrijf, Eén Aanspreekpunt; -;Offerte Zonder Verrassingen; -;Ook Buiten Kantooruren; -;Laat [Klantnaam] uw dak vernieuwen met heldere afspraken en [AantalJaren] Jaar Garantie.;Laat [Klantnaam] uw dak vernieuwen met heldere afspraken en [AantalJaren] Jaar Garantie.; -;Voor dakrenovatie, dak vervangen en nieuwe dakbedekking in [Plaats].;Voor dakrenovatie, dak vervangen en nieuwe dakbedekking in [Plaats].; -;Plat of hellend dak renoveren? Ontvang eerlijk advies en een duidelijke offerte.; -;[ReviewHeadline] en 24 op 24 bereikbaar bij dringende dakproblemen.; -;dakrenovatie;[Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;Enabled;Enabled;Disapproved;Excellent;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Diensten + Plaats;;;;;;;;;;;;;;;;;[];[];;[];;;;;;;;;;;Dakrenovatie [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[url]/dakrenovatie/?kw=[Plaats]&tel=[Nummer];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Plat Dak Renoveren;Plat Dak Renoveren;Nieuwe roofing of EPDM;Nieuwe roofing of EPDM;Degelijk en waterdicht uitgevoerd;Degelijk en waterdicht uitgevoerd;[];Advertiser;Advertiser;[url]/dakrenovatie/?kw=[Plaats]&tel=[Nummer];;;;;;;;;;;;Paused;Enabled;Enabled;Disapproved;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Diensten + Plaats;;;;;;;;;;;;;;;;;[];[];;[];;;;;;;;;;;Dakrenovatie [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[url]/dakrenovatie/?kw=[Plaats]&tel=[Nummer];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Volledig Nieuw Dak;Volledig Nieuw Dak;Van controle tot dakrenovatie;Van controle tot dakrenovatie;Persoonlijk advies op maat;Persoonlijk advies op maat;[];Advertiser;Advertiser;[url]/dakrenovatie/?kw=[Plaats]&tel=[Nummer];;;;;;;;;;;;Paused;Enabled;Enabled;Disapproved;;
